  #time                     mass                      x-momentum                y-momentum                z-momentum                E_internal+kinetic        E_kinetic_(from_vel)      E_internal                E_grav                    E_restmass                E_neutloss                mass_burned               mass_burned_to_NSQE       mass_burned_to_NSE        mass_burned_by_flame      estimated_Ni56_mass       mass_with_dens_>_1e9      mass_with_dens_>_3e8      mass_with_dens_>_1e8      mass_with_dens_>_3e7      mass_with_dens_>_2e7      mass_with_dens_>_1.5e7    mass_with_dens_>_1e7      mass_with_dens_>_7e6      mass_with_dens_>_3e6      mass_with_dens_>_1e6      burned_volume             maximum_density           minimum_flame_density     T_max                     Pressure_at_T_max        
  5.638264253932302461E-01  2.745879400935590337E+33 -1.971340282149246194E+32 -8.020621491397964754E+32 -7.351604525928325757E+37  2.538262054310635012E+51  3.784885450840129583E+46  2.538224205456122253E+51 -3.046532068995586745E+51 -2.074124320467570500E+52  3.804109526700152957E+47  3.757363780756729702E+30  3.757363780756729702E+30  3.757362042307249561E+30  3.749517711831608961E+30  3.755409866926329578E+29  6.898455797558996794E+32  1.754186154469520002E+33  2.314965091620184407E+33  2.600873273368892143E+33  2.649158523652777086E+33  2.674508233396880378E+33  2.700290451673419091E+33  2.715618312867148908E+33  2.734669924230992503E+33  2.742737891408525598E+33  2.155394027069667017E+21  2.203546010135529518E+09  1.797388588815889597E+09  9.504835100891674042E+09  1.204134217271814579E+27
  5.643652250487029010E-01  2.745879400935614548E+33 -1.923222525700554431E+32 -8.224781104563616669E+32 -7.365991018391235715E+37  2.538258646548306914E+51  3.802984149118721516E+46  2.538220616706811083E+51 -3.046524805281529206E+51 -2.074124780266162043E+52  3.813786525860798228E+47  3.767838868582874717E+30  3.767838868582874717E+30  3.767837123321210936E+30  3.759955189805395394E+30  3.769898301461371075E+29  6.897991907644088674E+32  1.754181318953963105E+33  2.314976916071556664E+33  2.600872273336847829E+33  2.649155186475375518E+33  2.674506706748540931E+33  2.700288437268026305E+33  2.715614956854944299E+33  2.734670470576153634E+33  2.742738314552463041E+33  2.162645957428391182E+21  2.203454876110184669E+09  1.796149006778642893E+09  9.504469778239467621E+09  1.203952296661990143E+27
  5.649038258750996855E-01  2.745879400935638183E+33 -1.867428166114903656E+32 -8.436774898620945004E+32 -7.380375936715780073E+37  2.538255139210479011E+51  3.821210763616057396E+46  2.538216927102844133E+51 -3.046517440644525469E+51 -2.074125240376022628E+52  3.823479821088019949E+47  3.778346900661942900E+30  3.778346900661942900E+30  3.778345148904570180E+30  3.770424461533443539E+30  3.785104905200525424E+29  6.897581469614172072E+32  1.754182379906440539E+33  2.314978818378483214E+33  2.600863538410018948E+33  2.649157024321201755E+33  2.674506526319151271E+33  2.700288319824048736E+33  2.715612428608191005E+33  2.734670622800798459E+33  2.742738269231186717E+33  2.169920655634729009E+21  2.203385825957650661E+09  1.794981656852393627E+09  9.504071084104393005E+09  1.203776751897681707E+27
  5.654422327251197311E-01  2.745879400935665853E+33 -1.802804923338532305E+32 -8.660691778778686804E+32 -7.394759260975929680E+37  2.538251535831902181E+51  3.839654463652794449E+46  2.538213139287261339E+51 -3.046509974951519810E+51 -2.074125701186438472E+52  3.833189636409752817E+47  3.788884699635982958E+30  3.788884699635982958E+30  3.788882939771368675E+30  3.780924028791647758E+30  3.802553186578309911E+29  6.897341946206841384E+32  1.754181890143945383E+33  2.314994511133293990E+33  2.600856179364292763E+33  2.649155016664344492E+33  2.674506655069562557E+33  2.700288209722083411E+33  2.715607990281980158E+33  2.734670610370216122E+33  2.742738522232040789E+33  2.177216279974501417E+21  2.203324168244409084E+09  1.793198767015652895E+09  9.503651216981964111E+09  1.203623730318514639E+27
  5.659804558905124905E-01  2.745879400935690065E+33 -1.733396816203415759E+32 -8.889617277590227328E+32 -7.409141080995620954E+37  2.538247846818027390E+51  3.858402187488805478E+46  2.538209262796148047E+51 -3.046502407980239390E+51 -2.074126163780613421E+52  3.842916217739840852E+47  3.799454401806531739E+30  3.799454401806531739E+30  3.799452637863534195E+30  3.791457516042631324E+30  3.820848004194954188E+29  6.896950512938628336E+32  1.754184695006464327E+33  2.315011249982552745E+33  2.600842467430639126E+33  2.649158001234829471E+33  2.674510542641326813E+33  2.700286869346392300E+33  2.715604176996628569E+33  2.734669898974658795E+33  2.742738707638967284E+33  2.184534457773296976E+21  2.203257541169328690E+09  1.791809308612425089E+09  9.503203248621610641E+09  1.203484972573941479E+27
  5.665185109622051796E-01  2.745879400935709088E+33 -1.656940925237279301E+32 -9.128350982253654001E+32 -7.423521591562966136E+37  2.538244071221103446E+51  3.877535333736405299E+46  2.538205295867770062E+51 -3.046494738988085732E+51 -2.074126628114091709E+52  3.852659876714173996E+47  3.810062077906238682E+30  3.810062077906238682E+30  3.810060307580352436E+30  3.802030157694684712E+30  3.838626524152333027E+29  6.896995707505834994E+32  1.754173527895661499E+33  2.315019160518186831E+33  2.600829664809482752E+33  2.649161382149540789E+33  2.674510882089860919E+33  2.700284699851933893E+33  2.715599557088319847E+33  2.734671191811643512E+33  2.742738949639730987E+33  2.191877380368556098E+21  2.203182575306841850E+09  1.790684295342757702E+09  9.502713251040903091E+09  1.203353784438602111E+27
  5.670563985845066268E-01  2.745879400935751746E+33 -1.578561771728309414E+32 -9.377471534864990097E+32 -7.437900541449666385E+37  2.538240211054472782E+51  3.897127929476722034E+46  2.538201239775182870E+51 -3.046486967793241051E+51 -2.074127094415361248E+52  3.862420706742632741E+47  3.820714393831313579E+30  3.820714393831313579E+30  3.820712614502053323E+30  3.812646661675296650E+30  3.856202854639976009E+29  6.897221257910959177E+32  1.754181497945595950E+33  2.315030081708329446E+33  2.600815690794477075E+33  2.649167604436446154E+33  2.674508169821591563E+33  2.700285057821022684E+33  2.715596719779081711E+33  2.734671457389603562E+33  2.742738880016873700E+33  2.199248701995360453E+21  2.203104217458919525E+09  1.788013372240664244E+09  9.502173526423313141E+09  1.203227062962901833E+27
  5.675941041611928251E-01  2.745879400935777687E+33 -1.497883658897494666E+32 -9.632906920302296699E+32 -7.452277335705769833E+37  2.538236260880363360E+51  3.917246890221106080E+46  2.538197088411463447E+51 -3.046479093884645759E+51 -2.074127562143100850E+52  3.872198630693882529E+47  3.831412001398494667E+30  3.831412001398494667E+30  3.831410214287723009E+30  3.823307827374596701E+30  3.872855936068587040E+29  6.896884513856942979E+32  1.754188878764760970E+33  2.315043151803533370E+33  2.600803015283150626E+33  2.649171909985348001E+33  2.674507447203368912E+33  2.700283227764656950E+33  2.715594972873369091E+33  2.734671130738106740E+33  2.742739084616753113E+33  2.206648406941516169E+21  2.203035622914682388E+09  1.786595383071917534E+09  9.502048413461696625E+09  1.195785805091117991E+27
  5.681315843861564074E-01  2.745879400935800745E+33 -1.415108531392389180E+32 -9.893706411970332843E+32 -7.466650510545231298E+37  2.538232221915405268E+51  3.937951201784999974E+46  2.538192842403392306E+51 -3.046471118114747064E+51 -2.074128031372379463E+52  3.881993077535250731E+47  3.842150795104552953E+30  3.842150795104552953E+30  3.842149001955723085E+30  3.834009053404800777E+30  3.887409237433514841E+29  6.896937495325146865E+32  1.754212807065162063E+33  2.315071435833988929E+33  2.600786363695296986E+33  2.649178633615777014E+33  2.674507122802159848E+33  2.700283261772039001E+33  2.715590390959231148E+33  2.734670805197592750E+33  2.742738863026466060E+33  2.214073500442118849E+21  2.202993869905763149E+09  1.785491604225681305E+09  9.502012141095155716E+09  1.195673103055366779E+27
  5.686688336319069004E-01  2.745879400935825533E+33 -1.329827631583053855E+32 -1.016081460889868006E+33 -7.481019746140699462E+37  2.538228095589615547E+51  3.959294689831273528E+46  2.538188502642720264E+51 -3.046463040333369450E+51 -2.074128502257136576E+52  3.891804159533925308E+47  3.852927304566918751E+30  3.852927304566918751E+30  3.852925504857890648E+30  3.844746867256769280E+30  3.901790563033902905E+29  6.897118812778904380E+32  1.754221273631529495E+33  2.315081310003477155E+33  2.600768080927817782E+33  2.649187109971149285E+33  2.674507873966739128E+33  2.700282368077424574E+33  2.715589047113556443E+33  2.734671000302089050E+33  2.742738728609059350E+33  2.221521063429083496E+21  2.202983316272210598E+09  1.784444444007673264E+09  9.501916621807729721E+09  1.195574667515078193E+27
  5.692058475261198014E-01  2.745879400935850321E+33 -1.247213638364923187E+32 -1.043068024928606995E+33 -7.495384673006547803E+37  2.538223875415241040E+51  3.981321652437715003E+46  2.538184062198715972E+51 -3.046454860531063436E+51 -2.074128974159909003E+52  3.901632023508875880E+47  3.863738087625896226E+30  3.863738087625896226E+30  3.863736282737843957E+30  3.855520057017966819E+30  3.918519404844048785E+29  6.897243905953272017E+32  1.754233881620022407E+33  2.315104279015702901E+33  2.600750259694426915E+33  2.649193318526732436E+33  2.674506510719151400E+33  2.700281566246069166E+33  2.715586763376313671E+33  2.734669694708887963E+33  2.742738837856890848E+33  2.228987237766305415E+21  2.202987826310283184E+09  1.783247058948343515E+09  9.501768708779024124E+09  1.195484623156300200E+27
  5.697426441866589863E-01  2.745879400935876262E+33 -1.163771847583223259E+32 -1.070479905927173571E+33 -7.509745536923050956E+37  2.538219562601290373E+51  4.004068422397510508E+46  2.538179521917069839E+51 -3.046446578396844169E+51 -2.074129447249058356E+52  3.911477204673879080E+47  3.874585129980365111E+30  3.874585129980365111E+30  3.874583319558086395E+30  3.866331681512634944E+30  3.937132832041725967E+29  6.897629950834017583E+32  1.754246889521487390E+33  2.315128022597950963E+33  2.600730204052489856E+33  2.649202905674582981E+33  2.674506351130968134E+33  2.700280850909382262E+33  2.715583653738063712E+33  2.734669320891799545E+33  2.742738792206264050E+33  2.236472580206986002E+21  2.202980129396520615E+09  1.781999953714022636E+09  9.501551759561761856E+09  1.195402099276747283E+27
  5.702792276331919430E-01  2.745879400935898744E+33 -1.081409026944258070E+32 -1.098142349904061085E+33 -7.524102209803585193E+37  2.538215160602522148E+51  4.027558848574886782E+46  2.538174885014031769E+51 -3.046438193740098361E+51 -2.074129921892878090E+52  3.921339903033613750E+47  3.885471861926898057E+30  3.885471861926898057E+30  3.885470045990239132E+30  3.877183646438120558E+30  3.956206691113559213E+29  6.897923402878873524E+32  1.754247958337731695E+33  2.315145958589282077E+33  2.600706812931857704E+33  2.649214474673364587E+33  2.674507273238012947E+33  2.700281077987377951E+33  2.715580935119842243E+33  2.734668736908398716E+33  2.742739141651770146E+33  2.243979080640530219E+21  2.202946409167646885E+09  1.780499245386042595E+09  9.501252414891275406E+09  1.195296902967465883E+27
  5.708156119513935201E-01  2.745879400935923531E+33 -1.001695571796061997E+32 -1.125677686185375482E+33 -7.538454837768860930E+37  2.538210665597177915E+51  4.051808898352613380E+46  2.538170147508193724E+51 -3.046429705490233883E+51 -2.074130397748603904E+52  3.931220475068353128E+47  3.896403164404568615E+30  3.896403164404568615E+30  3.896401341160611566E+30  3.888079043062721339E+30  3.974323065777397329E+29  6.898180404236086355E+32  1.754250561130190854E+33  2.315173210186776531E+33  2.600682303257540846E+33  2.649226386301013694E+33  2.674507739041037573E+33  2.700281137426425977E+33  2.715578633864847840E+33  2.734666760871111234E+33  2.742739709209362255E+33  2.251509397817883623E+21  2.202890215421345234E+09  1.779434038564949751E+09  9.500901006894756317E+09  1.195204165677879607E+27
  5.713518063396013646E-01  2.745879400935926990E+33 -9.247556638134340731E+31 -1.153450588458251700E+33 -7.552803438526857120E+37  2.538206079930458490E+51  4.076824283864526034E+46  2.538165311687619656E+51 -3.046421113386502059E+51 -2.074130875081678905E+52  3.941119176048784691E+47  3.907376697318563740E+30  3.907376697318563740E+30  3.907374866568016965E+30  3.899016064170080868E+30  3.992092482943077677E+29  6.898252247750286694E+32  1.754263260744995799E+33  2.315191318392023083E+33  2.600663433392469949E+33  2.649235360094113043E+33  2.674505904641940502E+33  2.700279678950576635E+33  2.715576862091531479E+33  2.734665615749548340E+33  2.742739983216789135E+33  2.259063415641097896E+21  2.202817218450446129E+09  1.777165256689098597E+09  9.500514036634759903E+09  1.195142810688679453E+27
  5.718878229883453956E-01  2.745879400935951778E+33 -8.508740378119228504E+31 -1.180976274413653160E+33 -7.567148006456019586E+37  2.538201400334002250E+51  4.102602258638663895E+46  2.538160374311414114E+51 -3.046412417091088900E+51 -2.074131353601688311E+52  3.951036354555004652E+47  3.918390323877572243E+30  3.918390323877572243E+30  3.918388487111150862E+30  3.909992379872178786E+30  4.010135753068920012E+29  6.898261656432247263E+32  1.754293400000580647E+33  2.315215822062722567E+33  2.600640989738519236E+33  2.649248440869680009E+33  2.674505267982946550E+33  2.700280710134881091E+33  2.715574733068823742E+33  2.734664341490205216E+33  2.742739946539640943E+33  2.266639495389014393E+21  2.202724513855762482E+09  1.775824947847116947E+09  9.500167919385488510E+09  1.204228699447850613E+27
  5.724236075504017807E-01  2.745879400935991554E+33 -7.760770675460435644E+31 -1.208543456525861667E+33 -7.581486838746299353E+37  2.538196628125216367E+51  4.129126309476735369E+46  2.538155336862118913E+51 -3.046403617552938912E+51 -2.074131833357626669E+52  3.960971154662880364E+47  3.929438202989582170E+30  3.929438202989582170E+30  3.929436360465948177E+30  3.921002114184241943E+30  4.027089460816068371E+29  6.898720532583967506E+32  1.754338500068439846E+33  2.315238097362852314E+33  2.600619392146476560E+33  2.649258500830889777E+33  2.674504720841666603E+33  2.700279680807541762E+33  2.715569725733089665E+33  2.734662411328580399E+33  2.742739913257229769E+33  2.274232074637055623E+21  2.202619652869201660E+09  1.774672943726266861E+09  9.500033348717617035E+09  1.204182883213664591E+27
  5.729591519152211765E-01  2.745879400936020377E+33 -7.033632455634981199E+31 -1.235208920469401709E+33 -7.595819479486865971E+37  2.538191768650362843E+51  4.156371051093037663E+46  2.538150204939856670E+51 -3.046394714687152309E+51 -2.074132314880159543E+52  3.970923583882975123E+47  3.940517439638365399E+30  3.940517439638365399E+30  3.940515589854000502E+30  3.932044060697536199E+30  4.044068164101962899E+29  6.899418912773537960E+32  1.754391171253641021E+33  2.315263035719734317E+33  2.600595566010338219E+33  2.649269145741988707E+33  2.674503647636700058E+33  2.700278559147557939E+33  2.715565448544757489E+33  2.734660409607665170E+33  2.742739339698842062E+33  2.281837656391473431E+21  2.202525364032635212E+09  1.773747649939532280E+09  9.499932410254335403E+09  1.204163960532577552E+27
  5.734944696879690218E-01  2.745879400936035365E+33 -6.375029326431652818E+31 -1.262052034456529516E+33 -7.610146092850008192E+37  2.538186819446042250E+51  4.184303592685723865E+46  2.538144976410117182E+51 -3.046385708606715464E+51 -2.074132797957451591E+52  3.980894054757369802E+47  3.951627779217817477E+30  3.951627779217817477E+30  3.951625922852631801E+30  3.943119077866162766E+30  4.062884788686362428E+29  6.900116130146179414E+32  1.754444025342856809E+33  2.315282426584031037E+33  2.600575035219785595E+33  2.649281853443378167E+33  2.674504871805781418E+33  2.700278367737525391E+33  2.715563302813907272E+33  2.734658253715238630E+33  2.742739171316914887E+33  2.289455196282346013E+21  2.202459682349425316E+09  1.772709157238827467E+09  9.499816312609771729E+09  1.204127561004109612E+27
  5.740295862968926022E-01  2.745879400936057270E+33 -5.716060451124817804E+31 -1.287951493195545673E+33 -7.624467222476622034E+37  2.538181774492027803E+51  4.212879862935525009E+46  2.538139645693396815E+51 -3.046376598801085196E+51 -2.074133282044770026E+52  3.990883242558234889E+47  3.962774697257135725E+30  3.962774697257135725E+30  3.962772835129200823E+30  3.954230997160951176E+30  4.083362615411521050E+29  6.900761010492571554E+32  1.754473701962993059E+33  2.315310179671062323E+33  2.600558656819327273E+33  2.649293762290607763E+33  2.674505311977903704E+33  2.700276985276153183E+33  2.715558103081239262E+33  2.734655911030508598E+33  2.742738788122939475E+33  2.297088563507131580E+21  2.202423889448418617E+09  1.771846843058144331E+09  9.499549593918302536E+09  1.204122215560677921E+27
  5.745645050636497553E-01  2.745879400936087246E+33 -5.085513263047549735E+31 -1.313389641099762993E+33 -7.638782774146916567E+37  2.538176633068372069E+51  4.242046413750069239E+46  2.538134212604235034E+51 -3.046367384821513470E+51 -2.074133767087393456E+52  4.000891428899944689E+47  3.973962514993546664E+30  3.973962514993546664E+30  3.973960646470732790E+30  3.965382778756002358E+30  4.103941426418890708E+29  6.901455970793146928E+32  1.754510910368738623E+33  2.315341774748580449E+33  2.600537947064581047E+33  2.649301601081396216E+33  2.674505269658632064E+33  2.700278341078764706E+33  2.715553548707518372E+33  2.734654052694135888E+33  2.742738413143862978E+33  2.304741980761202098E+21  2.202402934433708668E+09  1.770381048324807167E+09  9.498972003620651245E+09  1.204140006006173325E+27
  5.750992353704339477E-01  2.745879400936110305E+33 -4.467365277662508086E+31 -1.337623549653779734E+33 -7.653092854054620726E+37  2.538171398537989974E+51  4.271743357680273797E+46  2.538128681104411831E+51 -3.046358066370801520E+51 -2.074134253449405670E+52  4.010918954278443144E+47  3.985188606842456843E+30  3.985188606842456843E+30  3.985186733806759734E+30  3.976571807826032912E+30  4.124252823047511931E+29  6.902303514573757042E+32  1.754547047725187726E+33  2.315360815137300272E+33  2.600513264427985097E+33  2.649312582750874847E+33  2.674504120736918834E+33  2.700278830802604133E+33  2.715552996995631576E+33  2.734652118077073010E+33  2.742737849314330753E+33  2.312415162339164160E+21  2.202392479175489902E+09  1.769380164090094805E+09  9.498005543507055283E+09  1.204180102259424896E+27
  5.756337869072939428E-01  2.745879400936131057E+33 -3.885939809153378999E+31 -1.361521661250993322E+33 -7.667397603567050609E+37  2.538166068043387261E+51  4.301906142888371882E+46  2.538123048981963550E+51 -3.046348643515679252E+51 -2.074134740873208398E+52  4.020966098793297385E+47  3.996450090336424794E+30  3.996450090336424794E+30  3.996448209900729156E+30  3.987796144299658218E+30  4.143305813452242223E+29  6.902976106828579100E+32  1.754564914092761409E+33  2.315380395577506382E+33  2.600495658186770887E+33  2.649325813345893500E+33  2.674507387214636736E+33  2.700278005480091452E+33  2.715549965953266141E+33  2.734648748246754257E+33  2.742737371916372249E+33  2.320107228130290172E+21  2.202396159657331467E+09  1.768501276064158440E+09  9.497820150641557693E+09  1.196398686518175680E+27
  5.761681733569684605E-01  2.745879400936156422E+33 -3.322515147046674764E+31 -1.384027631888610944E+33 -7.681697283165245491E+37  2.538160636726031235E+51  4.332466581098169821E+46  2.538117312060218561E+51 -3.046339115794477202E+51 -2.074135228909317609E+52  4.031033208399435935E+47  4.007744044002842147E+30  4.007744044002842147E+30  4.007742154846177469E+30  3.999053292555424480E+30  4.162068003308576277E+29  6.904083219695333592E+32  1.754578033352746742E+33  2.315400920381939234E+33  2.600477989493574848E+33  2.649339174879039841E+33  2.674511800621110462E+33  2.700273857534221320E+33  2.715546176741557746E+33  2.734645574616189362E+33  2.742736907043044501E+33  2.327817508137270510E+21  2.202401734830006123E+09  1.765979671296296120E+09  9.497877576987083435E+09  1.196381939915749152E+27
  5.767023574460828916E-01  2.745879400936182939E+33 -2.779338626592069558E+31 -1.405820337985624320E+33 -7.695990754805543758E+37  2.538155110809083251E+51  4.363349077556534181E+46  2.538111477318306401E+51 -3.046329483742103302E+51 -2.074135718117101953E+52  4.041119646687058032E+47  4.019068125657557769E+30  4.019068125657557769E+30  4.019066228680395715E+30  4.010341143866163871E+30  4.179693779783663513E+29  6.904913319415624259E+32  1.754602390294549935E+33  2.315420339495240869E+33  2.600458160768755389E+33  2.649350301641533865E+33  2.674516368331216269E+33  2.700275031430173153E+33  2.715543983452893189E+33  2.734642472868124893E+33  2.742736585343878767E+33  2.335544515189200912E+21  2.202387178032074928E+09  1.764842198797243595E+09  9.497925466768650055E+09  1.196375883192331317E+27
  5.772363311679028497E-01  2.745879400936197927E+33 -2.209730451297385953E+31 -1.426489133898168579E+33 -7.710277723523948072E+37  2.538149502800746231E+51  4.394481123294394457E+46  2.538105557989510240E+51 -3.046319747905376694E+51 -2.074136209739009447E+52  4.051225334201824712E+47  4.030422194410176526E+30  4.030422194410176526E+30  4.030420291310435519E+30  4.021659760111429285E+30  4.197296106655377947E+29  6.905266922567588924E+32  1.754607282901754793E+33  2.315433738543242114E+33  2.600443652599543101E+33  2.649358955392503336E+33  2.674517395412380889E+33  2.700272356091511822E+33  2.715542523845780549E+33  2.734639682613019091E+33  2.742736087761353971E+33  2.343286978918190940E+21  2.202348302376095295E+09  1.763881329858110905E+09  9.498107948040113449E+09  1.196479557355142209E+27
  5.777701074843951679E-01  2.745879400936227903E+33 -1.694737362995429874E+31 -1.446449166162325781E+33 -7.724558431039845457E+37  2.538143806094427388E+51  4.425790176413329195E+46  2.538099548192665795E+51 -3.046309907600458755E+51 -2.074136703148157028E+52  4.061350694847593532E+47  4.041811445066948112E+30  4.041811445066948112E+30  4.041809534958154799E+30  4.033013649919448089E+30  4.216149018807406914E+29  6.906132399031240917E+32  1.754616078235966437E+33  2.315456282100898460E+33  2.600426342393166208E+33  2.649363587080910894E+33  2.674521811923626686E+33  2.700269926528312634E+33  2.715541450182156465E+33  2.734637177251234814E+33  2.742735805944895169E+33  2.351047697491216564E+21  2.202320087532241344E+09  1.762935228436641455E+09  9.498281079144802094E+09  1.196538879236907657E+27
  5.783036966221849484E-01  2.745879400936253267E+33 -1.164907723363638618E+31 -1.464924925017667695E+33 -7.738833121520727945E+37  2.538138011655713954E+51  4.457205214633987507E+46  2.538093439603569475E+51 -3.046299962542169600E+51 -2.074137197471037998E+52  4.071496181012090082E+47  4.053239209350805513E+30  4.053239209350805513E+30  4.053237293487384091E+30  4.044405497293384091E+30  4.236787673770562726E+29  6.906537210763550055E+32  1.754637403627475403E+33  2.315461765931463238E+33  2.600410639782903981E+33  2.649378303864004882E+33  2.674527209946220879E+33  2.700267253217119109E+33  2.715539126324719919E+33  2.734635203185347413E+33  2.742735518732341180E+33  2.358829569059738878E+21  2.202334254981948376E+09  1.762001307234892368E+09  9.498669722430929184E+09  1.196688894937360648E+27
  5.788371029882618535E-01  2.745879400936290737E+33 -6.818765334598000783E+30 -1.482746899849855499E+33 -7.753101808382374034E+37  2.538132120271166293E+51  4.488656788922964130E+46  2.538087233703270707E+51 -3.046289912797895772E+51 -2.074137692804893627E+52  4.081662123534663548E+47  4.064706014703311269E+30  4.064706014703311269E+30  4.064704091012116907E+30  4.055835541436252460E+30  4.258298351033047480E+29  6.907541440618851091E+32  1.754659001994429480E+33  2.315467820110402095E+33  2.600396525148443170E+33  2.649389023705823780E+33  2.674534191668095128E+33  2.700264506852568230E+33  2.715535754520270967E+33  2.734631978455276904E+33  2.742735016332633060E+33  2.366635199017620865E+21  2.202403631831952095E+09  1.760820605238205194E+09  9.499230507102985382E+09  1.196809087057865757E+27
  5.793703311257817345E-01  2.745879400936316678E+33 -1.942135586735464095E+30 -1.499281294613835438E+33 -7.767364553053863394E+37  2.538126133151517375E+51  4.520081796757348194E+46  2.538080932333551456E+51 -3.046279758035170764E+51 -2.074138189289026742E+52  4.091848769599940152E+47  4.076207343730346691E+30  4.076207343730346691E+30  4.076205415348515394E+30  4.067300206662442558E+30  4.278971689696966395E+29  6.908525824037769457E+32  1.754683362771648861E+33  2.315476105042490137E+33  2.600387792846692039E+33  2.649400264259682671E+33  2.674542991123133001E+33  2.700259233789261786E+33  2.715534461594232863E+33  2.734628222617718223E+33  2.742734395186363397E+33  2.374464603184459416E+21  2.202518823174681664E+09  1.759657309537735462E+09  9.499758699333272934E+09  1.196885351459903959E+27
  5.799033985425846582E-01  2.745879400936344924E+33  2.706412323665797652E+30 -1.514916865748264840E+33 -7.781621814611084938E+37  2.538120047989613873E+51  4.551424917595300228E+46  2.538074533740435235E+51 -3.046269498136335302E+51 -2.074138686737344095E+52  4.102056504717228807E+47  4.087740880197757841E+30  4.087740880197757841E+30  4.087738943167178353E+30  4.078798295340489348E+30  4.298315563578582703E+29  6.908809514141597324E+32  1.754693314850022492E+33  2.315476816070912581E+33  2.600382087948087708E+33  2.649408026316971034E+33  2.674549354953725530E+33  2.700255411261145444E+33  2.715533464900881477E+33  2.734625318633624064E+33  2.742734112060672875E+33  2.382318546697986769E+21  2.202666321896891594E+09  1.758776605047469854E+09  9.500151974121463776E+09  1.196947797630365878E+27
  5.804363090165435279E-01  2.745879400936367406E+33  7.137093016979225987E+30 -1.529524557649870716E+33 -7.795873665624125343E+37  2.538113867164882894E+51  4.582634615447040882E+46  2.538068040818734379E+51 -3.046259132864178016E+51 -2.074139185404432193E+52  4.112285384957374992E+47  4.099306308840380322E+30  4.099306308840380322E+30  4.099304363083081824E+30  4.090329166311838007E+30  4.318985020381983335E+29  6.908904665793005083E+32  1.754718386923783418E+33  2.315482272511667595E+33  2.600371280832513600E+33  2.649416095049601818E+33  2.674554869844573833E+33  2.700250826483122814E+33  2.715532314448021619E+33  2.734622846962694157E+33  2.742733750036867527E+33  2.390199343536925573E+21  2.202830627468513966E+09  1.756175860533161163E+09  9.500284971366722107E+09  1.197064859354532559E+27
  5.809690598911688708E-01  2.745879400936390465E+33  1.100985162764889593E+31 -1.543386855462561127E+33 -7.810119984249563600E+37  2.538107599464366882E+51  4.613666698049182186E+46  2.538061462797382211E+51 -3.046248662180634469E+51 -2.074139686172632047E+52  4.122535365752221548E+47  4.110906986444622554E+30  4.110906986444622554E+30  4.110905032457223169E+30  4.101895066597826516E+30  4.340011952098668785E+29  6.909057216633620177E+32  1.754737726682015265E+33  2.315486367108536125E+33  2.600365550822330621E+33  2.649423175581911489E+33  2.674561121539304541E+33  2.700247282938838017E+33  2.715531057806740061E+33  2.734619463430040518E+33  2.742733331481851667E+33  2.398110579342435156E+21  2.203006897642800808E+09  1.754921196143754244E+09  9.500113306403558731E+09  1.197129336070054307E+27
  5.815016223514083427E-01  2.745879400936412947E+33  1.476827553231459192E+31 -1.556492281876000610E+33 -7.824359947988462144E+37  2.538101249742047584E+51  4.644486234773187691E+46  2.538054804879706187E+51 -3.046238086830389359E+51 -2.074140189475153417E+52  4.132805936175286540E+47  4.122546005553707357E+30  4.122546005553707357E+30  4.122544044615188846E+30  4.113499200941127479E+30  4.359798889142611604E+29  6.909246852196175623E+32  1.754758746561223372E+33  2.315482176009055036E+33  2.600357999628971907E+33  2.649430923798817605E+33  2.674567915998952562E+33  2.700245524537432697E+33  2.715529380292704943E+33  2.734617515854139352E+33  2.742732557098529712E+33  2.406054617299408650E+21  2.203195347261501789E+09  1.753919066426093578E+09  9.499536853932500839E+09  1.197214414963488250E+27
  5.820339956294015016E-01  2.745879400936408911E+33  1.826665830786719398E+31 -1.568580954281474167E+33 -7.838593539588542835E+37  2.538094813562023339E+51  4.675064824375338366E+46  2.538048062913780582E+51 -3.046227405943447012E+51 -2.074140694875819175E+52  4.143097219043950218E+47  4.134227996559090751E+30  4.134227996559090751E+30  4.134226027484347761E+30  4.125145733886874462E+30  4.379112009332057484E+29  6.909765617949798554E+32  1.754782720025157779E+33  2.315480394593485468E+33  2.600358318689502686E+33  2.649434361075383337E+33  2.674577885091057148E+33  2.700242514073183886E+33  2.715529145270979783E+33  2.734615067276788078E+33  2.742732186908599794E+33  2.414034553406307172E+21  2.203401705789011002E+09  1.752881424220524549E+09  9.498695538964485168E+09  1.197252268174451040E+27
  5.825661953090658374E-01  2.745879400936433123E+33  2.110499405005197851E+31 -1.579997594518842342E+33 -7.852821133571616929E+37  2.538088283630549637E+51  4.705387986359079749E+46  2.538041229750690578E+51 -3.046216619783290325E+51 -2.074141201689289468E+52  4.153409712542429696E+47  4.145951144285052136E+30  4.145951144285052136E+30  4.145949169031599579E+30  4.136832674195373647E+30  4.397845115923098010E+29  6.910393526277374599E+32  1.754786341711558525E+33  2.315479020086436350E+33  2.600358380802971197E+33  2.649436367408225544E+33  2.674586959355526381E+33  2.700236465339701398E+33  2.715529578791671936E+33  2.734612959291621197E+33  2.742731593127920473E+33  2.422051135301079794E+21  2.203632974585763931E+09  1.751889769770056963E+09  9.497188176295715332E+09  1.197331034067335686E+27
